transaction_id,user_id,amount,status,timestamp
tx_1365,usr_6626,4912.02,COMPLETED,2026-07-18T06:35:56Z
tx_1366,usr_3827,200.51,FAILED,2026-07-17T00:29:43Z
tx_1367,usr_9586,2616.13,COMPLETED,2026-07-16T14:48:01Z
tx_1368,usr_5634,1940.15,FAILED,2026-07-18T11:22:17Z
tx_1369,usr_1857,3947.19,COMPLETED,2026-07-14T18:05:56Z
tx_1370,usr_6401,477.06,COMPLETED,2026-07-16T01:52:54Z
tx_1371,usr_5128,3620.05,COMPLETED,2026-07-19T20:29:44Z
tx_1372,usr_3463,1670.14,COMPLETED,2026-07-15T05:05:49Z
tx_1373,usr_6731,1554.61,COMPLETED,2026-07-18T08:55:49Z
tx_1374,usr_7421,649.11,FAILED,2026-07-14T20:50:17Z
tx_1375,usr_6072,2796.82,COMPLETED,2026-07-16T08:20:16Z
tx_1376,usr_3093,3352.23,PENDING,2026-07-18T20:05:30Z
tx_1377,usr_9624,471.80,COMPLETED,2026-07-17T10:33:14Z
tx_1378,usr_6928,96.06,COMPLETED,2026-07-20T03:01:26Z
tx_1379,usr_4509,1711.95,FAILED,2026-07-15T12:27:46Z
tx_1380,usr_4711,4999.88,COMPLETED,2026-07-16T03:34:40Z
tx_1381,usr_2657,2540.91,COMPLETED,2026-07-18T20:04:22Z
tx_1382,usr_9626,193.55,COMPLETED,2026-07-19T00:06:05Z
tx_1383,usr_3147,2988.25,COMPLETED,2026-07-15T10:50:15Z
tx_1384,usr_3712,3607.31,COMPLETED,2026-07-16T13:33:17Z
tx_1385,usr_4891,4848.10,COMPLETED,2026-07-18T22:04:29Z
tx_1386,usr_8355,1173.84,COMPLETED,2026-07-19T06:15:51Z
tx_1387,usr_8684,4520.35,COMPLETED,2026-07-18T11:17:08Z
tx_1388,usr_8218,2311.09,COMPLETED,2026-07-16T16:06:51Z
tx_1389,usr_9239,2639.66,REFUNDED,2026-07-19T07:28:06Z
tx_1390,usr_4271,4007.29,COMPLETED,2026-07-15T20:54:33Z
tx_1391,usr_1854,3207.69,PENDING,2026-07-17T17:15:39Z
tx_1392,usr_2680,3558.45,COMPLETED,2026-07-15T02:39:27Z
tx_1393,usr_5670,423.96,COMPLETED,2026-07-17T01:56:12Z
tx_1394,usr_9410,741.01,COMPLETED,2026-07-20T02:19:53Z
tx_1395,usr_4637,4084.43,PENDING,2026-07-20T00:00:35Z
tx_1396,usr_1436,2077.41,COMPLETED,2026-07-16T14:57:43Z
tx_1397,usr_4862,1933.90,COMPLETED,2026-07-15T17:12:02Z
tx_1398,usr_1461,1596.83,COMPLETED,2026-07-18T16:35:10Z
tx_1399,usr_6493,3957.95,COMPLETED,2026-07-16T02:16:47Z
tx_1400,usr_8740,3481.88,COMPLETED,2026-07-18T15:15:04Z
tx_1401,usr_8685,2245.76,COMPLETED,2026-07-14T20:02:17Z
tx_1402,usr_1311,1283.34,PENDING,2026-07-17T16:25:31Z
tx_1403,usr_9647,2119.16,FAILED,2026-07-15T19:06:31Z
tx_1404,usr_5934,613.63,COMPLETED,2026-07-18T05:33:14Z
tx_1405,usr_8489,318.72,PENDING,2026-07-17T09:17:34Z
tx_1406,usr_9782,87.09,COMPLETED,2026-07-15T19:44:05Z
tx_1407,usr_3352,1459.90,COMPLETED,2026-07-16T11:52:57Z
tx_1408,usr_4941,2855.47,COMPLETED,2026-07-18T09:48:57Z
tx_1409,usr_2402,2619.81,COMPLETED,2026-07-20T03:20:58Z
tx_1410,usr_9618,2722.69,FAILED,2026-07-17T10:25:40Z
tx_1411,usr_1333,1955.32,COMPLETED,2026-07-18T05:04:34Z
tx_1412,usr_7338,4905.29,COMPLETED,2026-07-14T10:51:55Z
tx_1413,usr_6850,3943.66,COMPLETED,2026-07-18T19:14:32Z
tx_1414,usr_2698,3858.65,FAILED,2026-07-16T08:55:35Z
tx_1415,usr_3185,226.46,COMPLETED,2026-07-19T06:58:32Z
tx_1416,usr_3868,4152.77,COMPLETED,2026-07-18T13:46:24Z
tx_1417,usr_8840,3160.52,PENDING,2026-07-14T17:41:22Z
tx_1418,usr_8498,189.73,COMPLETED,2026-07-19T03:42:49Z
tx_1419,usr_4268,4429.52,COMPLETED,2026-07-16T05:39:29Z
tx_1420,usr_9444,1994.13,PENDING,2026-07-17T05:26:37Z
tx_1421,usr_5150,187.92,COMPLETED,2026-07-16T02:10:04Z
tx_1422,usr_6848,4311.38,COMPLETED,2026-07-18T07:59:52Z
tx_1423,usr_6438,1369.72,FAILED,2026-07-17T00:08:08Z
tx_1424,usr_7553,3717.82,PENDING,2026-07-16T16:48:33Z
tx_1425,usr_6554,4868.75,COMPLETED,2026-07-17T08:57:25Z
tx_1426,usr_7018,4621.93,COMPLETED,2026-07-19T05:10:32Z
tx_1427,usr_2353,3636.77,COMPLETED,2026-07-18T00:14:19Z
tx_1428,usr_3956,2729.64,COMPLETED,2026-07-14T20:09:39Z
tx_1429,usr_6372,3306.29,COMPLETED,2026-07-18T00:15:47Z
tx_1430,usr_7981,837.39,COMPLETED,2026-07-17T01:37:04Z
tx_1431,usr_1693,3635.44,PENDING,2026-07-18T02:02:39Z
tx_1432,usr_8126,1376.40,REFUNDED,2026-07-20T02:32:54Z
tx_1433,usr_1939,379.83,COMPLETED,2026-07-16T13:24:39Z
tx_1434,usr_9406,4006.47,COMPLETED,2026-07-20T03:15:36Z
tx_1435,usr_1510,718.18,COMPLETED,2026-07-19T02:17:12Z
tx_1436,usr_8179,178.82,COMPLETED,2026-07-19T01:52:46Z
tx_1437,usr_7001,1813.94,PENDING,2026-07-14T13:12:59Z
tx_1438,usr_3513,3396.91,PENDING,2026-07-16T14:40:42Z
tx_1439,usr_8273,3816.61,COMPLETED,2026-07-17T13:36:29Z
tx_1440,usr_7012,1993.18,COMPLETED,2026-07-15T20:51:08Z
tx_1441,usr_2858,134.44,COMPLETED,2026-07-17T11:54:07Z
tx_1442,usr_7340,4568.14,COMPLETED,2026-07-19T01:21:44Z
tx_1443,usr_5264,3521.67,COMPLETED,2026-07-18T01:36:39Z
tx_1444,usr_5678,3471.43,REFUNDED,2026-07-15T13:39:11Z
tx_1445,usr_3009,682.96,COMPLETED,2026-07-15T09:38:41Z
tx_1446,usr_8292,4986.33,PENDING,2026-07-19T11:38:16Z
tx_1447,usr_6236,3340.86,FAILED,2026-07-17T16:35:56Z
tx_1448,usr_9882,1455.36,COMPLETED,2026-07-15T07:26:18Z
tx_1449,usr_3852,3969.51,COMPLETED,2026-07-15T02:10:28Z
tx_1450,usr_4292,3961.37,COMPLETED,2026-07-17T08:26:49Z
tx_1451,usr_1430,1807.68,COMPLETED,2026-07-17T04:34:15Z
tx_1452,usr_3126,3061.68,COMPLETED,2026-07-16T05:32:37Z
tx_1453,usr_7523,4997.98,FAILED,2026-07-17T13:03:35Z
tx_1454,usr_7730,3846.98,PENDING,2026-07-14T19:14:26Z
tx_1455,usr_3053,4862.04,COMPLETED,2026-07-17T02:01:56Z
tx_1456,usr_8632,3402.14,COMPLETED,2026-07-19T16:21:43Z
tx_1457,usr_3981,3840.07,COMPLETED,2026-07-17T09:44:05Z
tx_1458,usr_1907,4157.80,COMPLETED,2026-07-16T04:47:28Z
tx_1459,usr_3697,814.02,PENDING,2026-07-15T17:20:11Z
tx_1460,usr_6669,4737.68,COMPLETED,2026-07-16T01:52:03Z
tx_1461,usr_2292,1256.77,COMPLETED,2026-07-17T16:43:19Z
tx_1462,usr_5496,630.23,COMPLETED,2026-07-17T14:11:36Z
tx_1463,usr_2530,2515.35,COMPLETED,2026-07-20T01:37:53Z
tx_1464,usr_3526,860.15,COMPLETED,2026-07-19T19:51:48Z
tx_1465,usr_6531,4213.44,COMPLETED,2026-07-19T08:41:01Z
tx_1466,usr_1464,410.71,PENDING,2026-07-19T00:47:17Z
tx_1467,usr_5336,3257.39,FAILED,2026-07-16T21:10:11Z
tx_1468,usr_1496,2492.70,COMPLETED,2026-07-16T02:41:11Z
tx_1469,usr_5949,2417.31,PENDING,2026-07-18T12:15:32Z
tx_1470,usr_7653,1490.68,COMPLETED,2026-07-14T17:13:31Z
tx_1471,usr_3589,2200.83,COMPLETED,2026-07-15T14:12:46Z
tx_1472,usr_6573,3035.27,COMPLETED,2026-07-18T17:07:09Z
tx_1473,usr_6231,3672.33,PENDING,2026-07-16T18:34:02Z
tx_1474,usr_3142,3804.52,COMPLETED,2026-07-14T23:57:50Z
tx_1475,usr_6228,1212.48,COMPLETED,2026-07-17T01:58:37Z
tx_1476,usr_5061,708.68,COMPLETED,2026-07-20T02:10:53Z
tx_1477,usr_7293,4321.50,COMPLETED,2026-07-19T14:31:10Z
tx_1478,usr_3616,4068.32,PENDING,2026-07-18T17:31:18Z
tx_1479,usr_6123,953.22,COMPLETED,2026-07-17T11:27:44Z
tx_1480,usr_8648,2496.30,COMPLETED,2026-07-14T11:52:31Z
tx_1481,usr_2475,4726.44,COMPLETED,2026-07-15T19:33:31Z
tx_1482,usr_4524,2918.80,COMPLETED,2026-07-16T01:28:31Z
tx_1483,usr_9108,2989.61,PENDING,2026-07-18T10:26:34Z
tx_1484,usr_8710,1432.31,COMPLETED,2026-07-15T00:09:19Z
tx_1485,usr_8060,674.01,COMPLETED,2026-07-16T13:46:12Z
tx_1486,usr_7606,1832.86,COMPLETED,2026-07-17T19:33:11Z
tx_1487,usr_4189,1815.81,COMPLETED,2026-07-16T16:45:58Z
tx_1488,usr_9261,2254.52,COMPLETED,2026-07-19T08:41:40Z
tx_1489,usr_2946,647.67,COMPLETED,2026-07-16T14:51:03Z
tx_1490,usr_6555,2791.37,COMPLETED,2026-07-15T05:30:37Z
tx_1491,usr_4261,3014.30,COMPLETED,2026-07-14T14:21:45Z
tx_1492,usr_1742,199.38,FAILED,2026-07-19T05:35:09Z
tx_1493,usr_8761,2599.07,COMPLETED,2026-07-19T18:34:18Z
tx_1494,usr_9446,703.21,PENDING,2026-07-16T06:53:21Z
tx_1495,usr_3662,1967.81,COMPLETED,2026-07-19T11:12:46Z
tx_1496,usr_5902,2970.65,COMPLETED,2026-07-17T10:43:56Z
tx_1497,usr_9721,2451.78,COMPLETED,2026-07-17T05:39:40Z
tx_1498,usr_1272,1844.95,COMPLETED,2026-07-16T21:09:47Z
tx_1499,usr_6040,3984.79,FAILED,2026-07-18T12:42:13Z
tx_1500,usr_1436,2986.56,COMPLETED,2026-07-18T07:58:38Z
